id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,cluster
18849,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men College Athletic Red Tshirt,data/images\18849.jpg,2
18935,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Graphic Print Blue Tshirt,data/images\18935.jpg,2
19152,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Grey T-shirt,data/images\19152.jpg,1
16430,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Printed Blue  Tshirts,data/images\16430.jpg,2
40951,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Core Black T-shirt,data/images\40951.jpg,0
7163,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men's Scul Navy T-shirt,data/images\7163.jpg,9
37150,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt,data/images\37150.jpg,2
35893,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jungle Book Boys Safari White T-shirt,data/images\35893.jpg,13
43503,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,data/images\43503.jpg,9
34222,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Proline White Polo T-shirt,data/images\34222.jpg,2
17236,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,data/images\17236.jpg,9
40267,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Scullers Men Striped White T-shirt,data/images\40267.jpg,2
19789,Men,Apparel,Topwear,Tshirts,Orange,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Orange Tshirt,data/images\19789.jpg,2
26266,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Polo T-Shirt,data/images\26266.jpg,2
9783,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts,data/images\9783.jpg,9
5817,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Sports Black T-shirt,data/images\5817.jpg,9
9558,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Black Black Tshirts,data/images\9558.jpg,0
24911,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Grey Printed T-shirt,data/images\24911.jpg,13
20670,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011.0,Casual,Classic Polo Men Striped Turquoise Blue Tshirt,data/images\20670.jpg,2
43696,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,data/images\43696.jpg,13
35886,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jungle Book Boys 11 White T-shirt,data/images\35886.jpg,13
12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Club Navy Blue Tshirts,data/images\12930.jpg,10
3429,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's If You Don't Like Black T-shirt,data/images\3429.jpg,9
12846,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Ant Kids Boys Rock Grey Tshirts,data/images\12846.jpg,13
18308,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wills Lifestyle Men Striped Green T-shirt,data/images\18308.jpg,9
7947,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Graphic White Navy T-shirt,data/images\7947.jpg,2
17921,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Cricket Blue Jersey,data/images\17921.jpg,0
38634,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket T-shirt,data/images\38634.jpg,0
7823,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Grey Polo T-shirt,data/images\7823.jpg,2
4958,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's King White Red Blue Infant Kidswear,data/images\4958.jpg,13
35878,Boys,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Marvel Boys Comics Purple T-shirt,data/images\35878.jpg,13
31106,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,data/images\31106.jpg,13
10071,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Women bling blink tee White Tshirts,data/images\10071.jpg,4
15206,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Arrow Sport Men Printed peach Tshirts,data/images\15206.jpg,2
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,data/images\2243.jpg,2
52146,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Femella Women Lavender Polo T-Shirt,data/images\52146.jpg,2
17243,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,data/images\17243.jpg,9
32981,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Mr. Men Printed Red T-shirt,data/images\32981.jpg,2
3786,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Navy & Green Striped Polo T-shirt,data/images\3786.jpg,9
19398,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men Solid Blue Jersey,data/images\19398.jpg,2
21848,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,data/images\21848.jpg,13
28616,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt,data/images\28616.jpg,0
9537,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men As Goaline Ss Black T-Shirts,data/images\9537.jpg,0
35875,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Boys Comics Blue T-shirt,data/images\35875.jpg,13
36004,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Ben 10 Boys Crew Yellow T-shirt,data/images\36004.jpg,13
24269,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Quiksilver Men Grey Printed T-shirt,data/images\24269.jpg,2
15200,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Arrow Sport Men Stripes Yellow Polo Tshirts,data/images\15200.jpg,9
23165,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt,data/images\23165.jpg,2
48431,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Striped T-shirt,data/images\48431.jpg,1
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt,data/images\16191.jpg,2
13429,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,United Colors of Benetton Men Printed Maroon Tshirts,data/images\13429.jpg,9
5162,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ed Hardy Men's Skull Collage Off White T-shirt,data/images\5162.jpg,9
5882,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Puma Women's Graphic Logo Green T-shirt,data/images\5882.jpg,4
8606,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Scullers Men Red Polo T-Shirts,data/images\8606.jpg,2
16646,Men,Apparel,Topwear,Tshirts,Blue,Summer,2016.0,Casual,Facit Men Polo Tee Blue Tshirt,data/images\16646.jpg,2
13966,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men Solid White Tshirts,data/images\13966.jpg,2
4030,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Remote City Black T-shirt,data/images\4030.jpg,9
14919,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mr. Men Men HA! Navy Blue Tshirts,data/images\14919.jpg,9
43592,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,data/images\43592.jpg,13
34423,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Royal Yellow T-shirt,data/images\34423.jpg,9
18933,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Embroidery Black Tshirt,data/images\18933.jpg,9
16316,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Printed Navy Blue TShirt,data/images\16316.jpg,9
53307,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men White T-shirt,data/images\53307.jpg,2
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Delhi T-shirt,data/images\38637.jpg,0
28844,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Proline Men Charcoal T-shirt,data/images\28844.jpg,2
38610,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Cruis Black T-shirt,data/images\38610.jpg,0
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women Aspen Yellow Tshirts,data/images\10499.jpg,4
34322,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Meltdown T-shirt,data/images\34322.jpg,2
6026,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Polo Neck With Big Ben Logo Black T-shirt,data/images\6026.jpg,10
46408,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple Printed T-shirt,data/images\46408.jpg,2
37378,Boys,Apparel,Topwear,Tshirts,Blue,Winter,2013.0,Casual,U.S. Polo Assn. Boys Blue Polo T-shirt,data/images\37378.jpg,0
30597,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Reversible Red T-shirt,data/images\30597.jpg,14
19001,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Women Trefoil Red Tshirt,data/images\19001.jpg,2
3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Freddie Blue T-shirt,data/images\3044.jpg,9
31586,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mark Taylor Men Printed Yellow T-shirt,data/images\31586.jpg,2
2338,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Reebok Men Star White Polo T-shirt,data/images\2338.jpg,2
5887,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Men's Slogan Blue T-shirt,data/images\5887.jpg,9
19401,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Men Solid Black Jersey,data/images\19401.jpg,2
5163,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Beautiful But Dangerous Black T-shirt,data/images\5163.jpg,9
31283,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Faas Black T-shirt,data/images\31283.jpg,2
38959,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,data/images\38959.jpg,13
38616,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed Mamba White T-shirt,data/images\38616.jpg,0
2854,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Mr.Men Men's Less Work More Sleep Green T-shirt,data/images\2854.jpg,2
1765,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Lotto Women White T-shirt,data/images\1765.jpg,4
3751,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Blue T-shirt,data/images\3751.jpg,9
2295,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women Cruiser Pink T-shirt,data/images\2295.jpg,0
10870,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Fly The Wind Blue T-Shirts,data/images\10870.jpg,9
4767,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men Peach Polo T-shirt,data/images\4767.jpg,2
3809,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's He Is Behind You Red Kidswear,data/images\3809.jpg,0
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt,data/images\7127.jpg,1
7922,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green & White Striped Polo T-shirt,data/images\7922.jpg,2
40264,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt,data/images\40264.jpg,2
3717,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Lee Men's Brown Polo T-shirt,data/images\3717.jpg,2
12843,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Ant Kids Keep Up Navy Blue Tshirts,data/images\12843.jpg,0
34319,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Rodeo Red T-shirt,data/images\34319.jpg,2
25923,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Femella Women Pink T-shirt,data/images\25923.jpg,4
16007,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Turtle Stripes Men Red TShirt,data/images\16007.jpg,9
7135,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Urban Yoga Women's White T-shirt,data/images\7135.jpg,16
19596,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt,data/images\19596.jpg,4
18927,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Flock Print Purple Tshirt,data/images\18927.jpg,2
23162,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt,data/images\23162.jpg,2
24314,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men White T-shirt,data/images\24314.jpg,2
52083,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women White T-shirt,data/images\52083.jpg,4
6607,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Men's Stinger Basket Ball Team White Red Stripes T-shirt,data/images\6607.jpg,2
1882,Men,Apparel,Topwear,Tshirts,Red,Winter,2010.0,Casual,FIFA Mens Code Collection Red T-shirt,data/images\1882.jpg,2
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Women Spagetti White Top,data/images\2484.jpg,4
2676,Women,Apparel,Topwear,Tshirts,Black,Winter,2011.0,Casual,Inkfruit Women Black T-shirt,data/images\2676.jpg,4
30551,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men Music Evolution Blue T-shirt,data/images\30551.jpg,9
3042,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Blue Take Down Cricket Tshirts,data/images\3042.jpg,0
37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,data/images\37984.jpg,2
12577,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Black Printed T-shirt,data/images\12577.jpg,4
7006,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,s.Oliver Men's Sound Rebels Black T-shirt,data/images\7006.jpg,9
26246,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt,data/images\26246.jpg,2
14912,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Mr. Men Men Mr. Lazy DK.Pink Tshirts,data/images\14912.jpg,2
42171,Men,Apparel,Topwear,Tshirts,Black,Winter,2016.0,Casual,Status Quo Men Black T-shirt,data/images\42171.jpg,2
13158,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Festival Fuchsia Pink Tshirts,data/images\13158.jpg,16
34314,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Urban T-shirt,data/images\34314.jpg,2
33944,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White Striped Polo T-shirt,data/images\33944.jpg,2
20241,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt,data/images\20241.jpg,16
12054,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men Printed White T-Shirts,data/images\12054.jpg,9
22346,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,John Players Men Printed Blue Polo T-Shirt,data/images\22346.jpg,2
7284,Men,Apparel,Topwear,Tshirts,White,Spring,2013.0,Casual,Nirvana Men's Live White Melange T-shirt,data/images\7284.jpg,2
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt,data/images\3706.jpg,9
8405,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Tee Black T-Shirts,data/images\8405.jpg,2
49962,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Hanes Men White Pack of 3 T-shirts,data/images\49962.jpg,13
16323,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Printed Green TShirt,data/images\16323.jpg,2
41751,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,data/images\41751.jpg,13
2974,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Puma Women's Heroes Green T-shirt,data/images\2974.jpg,4
3411,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Work Hard/ Smart T-shirt,data/images\3411.jpg,9
2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Navy Blue T-shirt,data/images\2047.jpg,2
19456,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Quiksilver Men Printed Grey T-shirt,data/images\19456.jpg,2
6251,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Fergie White T-shirt,data/images\6251.jpg,16
7562,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As T90 Ss Top T-Shirt,data/images\7562.jpg,0
2847,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Is There More Love Purple T-shirt,data/images\2847.jpg,2
7554,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Walkthrough Black-Grey T-shirt,data/images\7554.jpg,0
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy's Volleyball Champion Black White Kidswear,data/images\8340.jpg,13
19110,Men,Apparel,Topwear,Tshirts,Beige,Winter,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,data/images\19110.jpg,2
14953,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Stripes Navy Blue Tshirts,data/images\14953.jpg,10
54934,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Do u speak green Women Peach T-shirt,data/images\54934.jpg,4
4782,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Women's V Neck With Crystal Black T-shirt,data/images\4782.jpg,4
22338,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,John Players Men Solid Black Polo T-Shirt,data/images\22338.jpg,2
4762,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Stripe Polo Green Grey Yellow T-shirt,data/images\4762.jpg,9
12539,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Black Printed T-shirt,data/images\12539.jpg,9
19994,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt,data/images\19994.jpg,2
28935,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr. Men Printed Blue T-shirt,data/images\28935.jpg,9
14956,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Status Quo Men Printed White Tshirts,data/images\14956.jpg,9
37155,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt,data/images\37155.jpg,2
18238,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,data/images\18238.jpg,2
13513,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Chimp Men Firee Grey Tshirts,data/images\13513.jpg,2
19752,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Levis Men Solid Navy Blue Tshirt,data/images\19752.jpg,2
33204,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Sepia Women Grey Tunic,data/images\33204.jpg,4
43665,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,ONLY Women Purple Tunic,data/images\43665.jpg,5
9803,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,2011.0,Casual,Scullers For Her Women Scullers Top Navy Blue Tops,data/images\9803.jpg,4
21882,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kaftan Top,data/images\21882.jpg,5
23442,Women,Apparel,Topwear,Tunics,Orange,Fall,2011.0,Casual,Satya Paul Women Orange Printed Tunic,data/images\23442.jpg,5
37940,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Mineral Women Orange Tunic,data/images\37940.jpg,16
46246,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Fusion Beats Women Green Printed Tunic,data/images\46246.jpg,4
57202,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Tunic,data/images\57202.jpg,16
28946,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Ethnic,BIBA OUTLET Women White Tunic,data/images\28946.jpg,5
18269,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Aneri Women Monalisa Black Tunic,data/images\18269.jpg,5
54554,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Global Desi Women Purple & White Tunic,data/images\54554.jpg,5
7157,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Black Tunics,data/images\7157.jpg,4
46263,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,109F Women Black Printed Tunic,data/images\46263.jpg,4
53816,Women,Apparel,Topwear,Tunics,White,Fall,2012.0,Casual,Ayaany Women Printed Red Tunic,data/images\53816.jpg,5
25961,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Femella Women Black Tunic,data/images\25961.jpg,4
46275,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,109F Women Blue & White Printed Tunic,data/images\46275.jpg,4
57193,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic,data/images\57193.jpg,5
57197,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women BlueTunic,data/images\57197.jpg,4
57186,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Multi Coloured Tunic,data/images\57186.jpg,4
11028,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,Wrangler Women Blue Kangroo Pocket Tunic,data/images\11028.jpg,10
57182,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic,data/images\57182.jpg,4
38722,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Ethnic,Global Desi Women Cream Tunic,data/images\38722.jpg,16
41792,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic,data/images\41792.jpg,4
57203,Women,Apparel,Topwear,Tunics,Olive,Summer,2012.0,Casual,Elle Women Olive Tunic,data/images\57203.jpg,2
57195,Women,Apparel,Topwear,Tunics,Olive,Summer,2012.0,Casual,Elle Women Olive Green Tunic,data/images\57195.jpg,10
56640,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Mumbai Slang Women Multi Coloured Tunic,data/images\56640.jpg,4
56643,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Mumbai Slang Women Blue Tunic,data/images\56643.jpg,16
25963,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,Femella Women Purple Tunic,data/images\25963.jpg,4
46255,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Fusion Beats Women Multi Coloured Tunic,data/images\46255.jpg,5
49769,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Alma Women White Tunic,data/images\49769.jpg,16
30959,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Kalamkari Tunic,data/images\30959.jpg,5
40009,Men,Apparel,Topwear,Tunics,Green,Fall,2012.0,Casual,Park Avenue Men Black & Green Frame Sunglasses,data/images\40009.jpg,8
25962,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Femella Women Brown Tunic,data/images\25962.jpg,4
42197,Women,Apparel,Topwear,Tunics,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Tunic,data/images\42197.jpg,16
46283,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,109F Women White Tunic,data/images\46283.jpg,4
42211,Women,Apparel,Topwear,Tunics,Lavender,Summer,2012.0,Casual,Sepia Women Lavender Tunic,data/images\42211.jpg,4
33963,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Femella Women Red Tunic,data/images\33963.jpg,16
54559,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Global Desi Women Red Tunic,data/images\54559.jpg,5
43663,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,ONLY Women Green Tunic,data/images\43663.jpg,4
57194,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012.0,Casual,Elle Women Yellow Vintage Tunic,data/images\57194.jpg,4
42238,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Sepia Women Grey Tunic,data/images\42238.jpg,4
23307,Women,Apparel,Topwear,Tunics,Green,Fall,2011.0,Casual,W Women Green Printed Tunic,data/images\23307.jpg,5
21921,Women,Apparel,Topwear,Tunics,Pink,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Multi Tunic,data/images\21921.jpg,5
59794,Women,Apparel,Topwear,Tunics,Blue,Fall,2012.0,Casual,United Colors of Benetton Women Blue Tunic,data/images\59794.jpg,4
46254,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Ethnic,Fusion Beats Women Dark Pink Tunic,data/images\46254.jpg,5
57178,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Tunic,data/images\57178.jpg,4
